status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job_level
NEW,"data scientist- tiktok ads, ad inventory & user experience",TikTok,"Mountain View, CA 94041",10/5/2024,"Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our customers interact with our ads products.","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=78c23bd2606c12a4,IndeedScraperUSAEng_78c23bd2606c12a4,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $296000 yearly,UNKNOWN, CA 94041,CA,Mountain View,Mid-Level
NEW,admin big data,Cotocus,"Sacramento, CA 95822",10/5/2024,Job Description Are you a Hadoop/Big Data Administrator? You will help support existing systems 24x7 and responsible for administering current Big Data environments. You will be responsible for…,,https://www.indeed.com/m/viewjob?jk=8547b33ca769deb3,IndeedScraperUSAEng_8547b33ca769deb3,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95822,CA,Sacramento,Entry-Level
NEW,data architect,Community Behavioral Health.,"Philadelphia, PA 19107",10/3/2024,"Expertise in data modeling, data warehousing, and data integration techniques. Develop and implement comprehensive data architecture strategies and frameworks for CBH data systems.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=994e89bb2d0163e8,IndeedScraperUSAEng_994e89bb2d0163e8,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19107,PA,Philadelphia,Mid-Level
NEW,performance qa tester - sap erp system - remote,NTT DATA,"Dallas, TX 75215",11/13/2024,"5+ years experience in Load Runner and Jmeter test scenario scripting, creating test data. Objective: To determine the system's behavior under expected load conditions.","Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=29b2c047c3aac8cd,IndeedScraperUSAEng_29b2c047c3aac8cd,IndeedScraperUSAEng,Data,USA_ENGLISH,$82944 - $172800 yearly,FULLY_REMOTE, TX 75215,TX,Dallas,Entry-Level
NEW,data scientist,Verizon,"Irving, TX",10/31/2024,"When you join Verizon You want more out of a career. A place to share your ideas freely — even if they’re daring or different. Where the true you can learn, grow, and thrive. At Verizon, we power…","Job types: Full-time
Remote: Hybrid work
Benefits: Tuition reimbursement, Paid time off, Employee assistance program
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e0b28c5290901483,IndeedScraperUSAEng_e0b28c5290901483,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX,TX,Irving,Mid-Level
NEW,data modeler,NTT DATA,"New York, NY 10261",10/5/2024,"Work with business and application/solution teams to implement data strategies, build data flows, and develop conceptual/logical/physical data models Define and govern data modeling and design…","Job types: Full-time
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=34a9fa667c97f23a,IndeedScraperUSAEng_34a9fa667c97f23a,IndeedScraperUSAEng,Data,USA_ENGLISH,$50 - $80 hourly,UNKNOWN, NY 10261,NY,New York,Mid-Level
NEW,clerk iv.6001100,Dallas County,"Dallas, TX 75201",10/5/2024,"Collects, inputs and reconciles data, funds or inventories and prepares reports. Utilizes department-specific and county-wide specialized and general computer systems for data input, retrieval,…",,https://www.indeed.com/m/viewjob?jk=489b1479bc329826,IndeedScraperUSAEng_489b1479bc329826,IndeedScraperUSAEng,Data,USA_ENGLISH,$19.24 - $23.64 hourly,UNKNOWN, TX 75201,TX,Dallas,Entry-Level
NEW,data controller (grades ec-5),Dallas Independent School District,"Dallas, TX 75241",10/5/2024,Data Controller (Grades EC-5) -(RTP20240917-018) Description Job Description Demonstrated ability to perform responsibilities with limited supervision. Demonstrated keyboarding and/or ten key…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=94faa17c03cd6211,IndeedScraperUSAEng_94faa17c03cd6211,IndeedScraperUSAEng,Data,USA_ENGLISH,$33446 - $42869 yearly,UNKNOWN, TX 75241,TX,Dallas,Entry-Level
NEW,data architect (remote),InterVision Systems,"Santa Clara, CA 95050",10/30/2024,"3+ years of experience gathering, documenting, designing, and applying data requirements and data standards. 5+ years of functional experience within a large multi-system IT environment with a data…",Remote: Remote,https://www.indeed.com/m/viewjob?jk=1cfbe5b8809fcdaa,IndeedScraperUSAEng_1cfbe5b8809fcdaa,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, CA 95050,CA,Santa Clara,Mid-Level
NEW,maintenance system data support,The Amlon Group,"Plano, TX 75093",10/29/2024,Gather and organize data related to assets and maintenance tasks. Input data accurately into the CMMS to ensure it reflects current operational requirements. Project Duration: *4-5 weeks.,"Job types: Contract
Shifts: Day shift
Job types cc: Contract
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=69f2f9342f4f0678,IndeedScraperUSAEng_69f2f9342f4f0678,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75093,TX,Plano,Entry-Level
NEW,data scientist - san francisco,Rad Hires,"Mountain View, CA",10/5/2024,Work with large datasets and perform data analysis. Develop and implement data science models to solve business problems. Work with other team members to develop and implement data science solutions.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8730223d5549e332,IndeedScraperUSAEng_8730223d5549e332,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,Mountain View,Mid-Level
NEW,data scientist,V15P1TALONNN,"San Jose, CA 95138",10/13/2024,Extending company’s data with third party sources of information when needed. Enhancing data collection procedures to include information that is relevant for building analytic systems.,,https://www.indeed.com/m/viewjob?jk=d0605f8c5c202a13,IndeedScraperUSAEng_d0605f8c5c202a13,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95138,CA,San Jose,Mid-Level
NEW,data product manger,Deloitte,"San Francisco, CA",11/1/2024,"Experience with data contracting and ability to write the specs of a data contract (e.g., data element names, descriptions, etc.). Day to day duties include participating in data discovery workshops,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=90609bcfcf5cbce1,IndeedScraperUSAEng_90609bcfcf5cbce1,IndeedScraperUSAEng,Data,USA_ENGLISH,$126000 - $210000 yearly,UNKNOWN, CA,CA,San Francisco,Mid-Level
NEW,data systems administrator,Vivo,"San Mateo, CA",10/5/2024,"Our client, in the autonomous driving vehicle space, that is committed to delivering cutting-edge solutions to their customers, ensuring seamless data management and system optimization.","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=d59739627e8df398,IndeedScraperUSAEng_d59739627e8df398,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Mateo,Entry-Level
NEW,registered nurse (rn),Ana-Data Consulting Inc,"Mesquite, TX 75149",11/12/2024,"*Job Title:* Registered Nurse - Cath Lab Location: Mesquite, TX, 75149 Shift: Day shift (07:00 – 15:30) Contract: 13 weeks Submission Requirements: * RN number or photocopy * Covid…","Job types: Contract
Shifts: Day shift
Job types cc: Contract
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=19db3d2289749a49,IndeedScraperUSAEng_19db3d2289749a49,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75149,TX,Mesquite,Entry-Level
NEW,data architect,Intone Networks,"Dallas, TX",10/3/2024,"Title: Data Architect Location: Dallas, Texas (100% onsite…","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=36dd9cee2b378b37,IndeedScraperUSAEng_36dd9cee2b378b37,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,mapping & geospatial data librarian,University of Pennsylvania,"Philadelphia, PA",10/13/2024,"Our team has expertise in text and data mining, public scholarship, digital humanities, qualitative and quantitative data analysis, data visualization, open science, and GIS.","Job types: Full-time
Benefits: Health insurance, Dental insurance, Flexible spending account, Tuition reimbursement, Adoption assistance, Vision insurance, Flexible schedule, Life insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e9ef561b50887e43,IndeedScraperUSAEng_e9ef561b50887e43,IndeedScraperUSAEng,Data,USA_ENGLISH,$43919 - $75000 yearly,UNKNOWN, PA,PA,Philadelphia,Entry-Level
NEW,data scientist,Natera,"San Carlos, CA 94070",10/15/2024,"Continuously work to maintain flow of data sources and increase data quality, integrity, and reliability from existing data sources. Expertise with the Python data science ecosystem.","Remote: Hybrid work
Benefits: Commuter assistance, Health insurance, Dental insurance, 401(k), Vision insurance, Referral program",https://www.indeed.com/m/viewjob?jk=f1ef4c4631fe3ae1,IndeedScraperUSAEng_f1ef4c4631fe3ae1,IndeedScraperUSAEng,Data,USA_ENGLISH,$103600 - $129450 yearly,TEMPORARILY_REMOTE, CA 94070,CA,San Carlos,Mid-Level
NEW,data scientist,Hyperspace Ventures,"Durham, NC",10/9/2024,Building key data sets to empower operational and exploratory analysis. Influencing product teams through presentation of data-based recommendations. Forecasting and setting product team goals.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=775d570f697fa1ae,IndeedScraperUSAEng_775d570f697fa1ae,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Durham,Mid-Level
NEW,bi consultant,Onyx Infosoft,"Plano, TX",10/5/2024,JOB DESCRIPTION: Business Intelligence consultant: A Successful Candidate Will Have: Bachelor?s??? (or equivalent) degree in Computer Science or Information Technology (and/or equivalent experience)…,,https://www.indeed.com/m/viewjob?jk=2d4139c47cf1e804,IndeedScraperUSAEng_2d4139c47cf1e804,IndeedScraperUSAEng,Data,USA_ENGLISH,$90000 - $90000 yearly,UNKNOWN, TX,TX,Plano,Entry-Level
NEW,responsible ai - advisor consultant,Accenture,"Raleigh, NC 27609",10/9/2024,"We Are: Accenture’s Global Responsible AI team within the Global Data & AI Practice. AI is becoming more pervasive, more powerful and more accessible. With these new opportunities come increased…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7fe979f90f421ac1,IndeedScraperUSAEng_7fe979f90f421ac1,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, NC 27609,NC,Raleigh,Entry-Level
NEW,data scientist,Aven,"San Francisco, CA",10/5/2024,"Design, implement and launch innovative data science solutions to empower data-driven decisions at scale. Drive the collection of new data and the refinement of existing data sources.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=c6baf88ef28a3309,IndeedScraperUSAEng_c6baf88ef28a3309,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Francisco,Mid-Level
NEW,privacy & data security attorney,Public Health Solutions,"Long Island City, NY 11101",10/3/2024,"Experience with data collection, analysis and interpretation. Deliver data privacy and security trainings to the DOHMH workforce. Advise on best practice and compliance with privacy and data…","Job types: Full-time
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=fb475efe49a26aa0,IndeedScraperUSAEng_fb475efe49a26aa0,IndeedScraperUSAEng,Data,USA_ENGLISH,$90000 - $90000 yearly,UNKNOWN, NY 11101,NY,Long Island City,Entry-Level
NEW,sql database administrator,Brown & Brown Insurance,"Addison, TX",10/7/2024,"Implement database security measures to protect sensitive data. Manage user access and permissions, ensuring data confidentiality. Perform routine database maintenance tasks, such as index…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, Tuition reimbursement, Vision insurance, Opportunities for advancement, Loan assistance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=42bebc909deb85a0,IndeedScraperUSAEng_42bebc909deb85a0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Addison,Entry-Level
NEW,"customer service management(database)(electronics,test)",Tellus Solutions,"Richardson, TX 75081",11/8/2024,Ability work with reports and perform data analysis. Works on administrative assignments with clearly defined objectives according to prescribed procedures and requests.,"Job types: Full-time, Contract
Shifts: 8 hour shift, Morning shift
Benefits: Health insurance
Job types cc: Full-time, Contract
Schedules: 8 hour shift, Morning shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=51e34fdb1992efb3,IndeedScraperUSAEng_51e34fdb1992efb3,IndeedScraperUSAEng,Data,USA_ENGLISH,$23 - $26 hourly,UNKNOWN, TX 75081,TX,Richardson,Entry-Level
NEW,data center operations,Bank of America,"Dallas, TX 75207",10/3/2024,5 years' experience in a data center environment. Participates in planning of data hall allocation to include power and cooling needs. Knowledge and understanding of data center facility operations…,"Job types: Full-time
Shifts: Rotating shift
Job types cc: Full-time
Schedules: Weekends as needed, Rotating shift, On call",https://www.indeed.com/m/viewjob?jk=7506b038176a47be,IndeedScraperUSAEng_7506b038176a47be,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75207,TX,Dallas,Mid-Level
NEW,gcp data platform architect,Accenture,"San Francisco, CA",10/3/2024,"The ideal candidate possesses a deep understanding of GCP's data services, data warehousing, data lakes, big data technologies, and data security best practices. Travel may be required for this role.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a7a6e4555f8b1a3d,IndeedScraperUSAEng_a7a6e4555f8b1a3d,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, CA,CA,San Francisco,Mid-Level
NEW,"data scientist (java, scala, c/c++) | remote |",Zenith Services,"Sunnyvale, CA",10/5/2024,"Perform and interpret data studies and product experiments concerning new data sources or new uses for existing data sources. Design and build new data set processes for modeling, data mining, and…",Remote: Remote,https://www.indeed.com/m/viewjob?jk=7ec6c541b5f53b9f,IndeedScraperUSAEng_7ec6c541b5f53b9f,IndeedScraperUSAEng,Data,USA_ENGLISH,$80 - $80 hourly,FULLY_REMOTE, CA,CA,Sunnyvale,Mid-Level
NEW,avp business intelligence and reporting,SAFE Credit Union,"Folsom, CA 95630",10/22/2024,"Strong understanding of data warehouse architectures. Develop and implement a comprehensive data literacy program across the organization, empowering employees at all levels to effectively interpret…","Job types: Full-time
Shifts: 8 hour shift, Day shift
Benefits: Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Flexible spending account, Tuition reimbursement, Paid time off, Family leave, Parental leave, Vision insurance, 401(k) matching, Life insurance, Retirement plan, Paid sick time
Job types cc: Full-time
Schedules: 8 hour shift, Overtime, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=e3b2a5774b0a359f,IndeedScraperUSAEng_e3b2a5774b0a359f,IndeedScraperUSAEng,Data,USA_ENGLISH,$152000 - $203000 yearly,UNKNOWN, CA 95630,CA,Folsom,Mid-Level
NEW,sports data operator - baseball/softball (ca - bay area),Realplay,"San Francisco, CA 94103",10/5/2024,"Realplay is hiring for applicants with a passion for baseball, softball, or sports data collection. The ideal candidate should have the desire to play a key role within an innovative team that’s…","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=4069a1f928f515b2,IndeedScraperUSAEng_4069a1f928f515b2,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $16 hourly,UNKNOWN, CA 94103,CA,San Francisco,Entry-Level
NEW,"teradata, data warehousing ( usc &gc )",Sonsoft Inc,"Sunnyvale, CA",10/5/2024,"Company Description Sonsoft , Inc. is a USA based corporation duly organized under the laws of the Commonwealth of Georgia. Sonsoft Inc. is growing at a steady pace specializing in the fields of…","Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=d21fa43e4bf4ec3e,IndeedScraperUSAEng_d21fa43e4bf4ec3e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Sunnyvale,Entry-Level
NEW,data scientist (l5) - ads (experimentation),Netflix,"New York, NY",10/9/2024,"Deliver technically excellent solutions using modeling and ML, data exploration and strong documentation with an eye toward impact and contribution to the larger DSE community.","Job types: Full-time
Benefits: Stock options, Paid holidays, Health insurance, Flexible spending account, Paid time off, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0c77353affe7ebdc,IndeedScraperUSAEng_0c77353affe7ebdc,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $720000 yearly,UNKNOWN, NY,NY,New York,Mid-Level
NEW,servicenow technical architect,NTT DATA,"Plano, TX 75024",11/5/2024,"Experience implementing monitoring, quality assurance, data validation processes in a relational and big data environment (metrics-driven reliability and performance).","Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=4811c9f3f4915755,IndeedScraperUSAEng_4811c9f3f4915755,IndeedScraperUSAEng,Data,USA_ENGLISH,$90 - $128 hourly,FULLY_REMOTE, TX 75024,TX,Plano,Mid-Level
NEW,statistician,University of California San Francisco,"San Francisco, CA 94143",10/22/2024,"Working skills in data manipulation, visualization, and security. Works on research data reporting assignments that are of moderate diversity in scope. Minimum 1 year of related experience.","Job types: Full-time
Shifts: 8 hour shift, Day shift
Job types cc: Full-time
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=f8e2a4cef783acab,IndeedScraperUSAEng_f8e2a4cef783acab,IndeedScraperUSAEng,Data,USA_ENGLISH,$67000 - $94200 yearly,UNKNOWN, CA 94143,CA,San Francisco,Entry-Level
NEW,"data scientist, research, search ads",Google,"Mountain View, CA",11/15/2024,"Use custom data infrastructure or existing data models as appropriate, design and evaluate models to mathematically express and solve defined problems with limited precedent.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=42adfd74e8c6a960,IndeedScraperUSAEng_42adfd74e8c6a960,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Mountain View,Mid-Level
NEW,data scientist - innovation lab,Brown Brothers Harriman,"Philadelphia, PA",10/3/2024,"Understanding of databases and SQL for data retrieval. Build data structures by gathering, identifying relationships and transforming big datasets. Work closely with stakeholders to understand their…","Job types: Full-time
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a44bebd75fde4438,IndeedScraperUSAEng_a44bebd75fde4438,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA,PA,Philadelphia,Mid-Level
NEW,"data collection operator, tesla bot (day shift)",Tesla,"Palo Alto, CA",11/2/2024,Analyze and report on data collected during shift. Walk a pre-determined test route daily for data collection. Upload data collected and write daily reports detailing observations and issues.,"Job types: Full-time
Shifts: Night shift, Day shift
Benefits: Commuter assistance, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Flextime, Employee assistance program, 401(k) matching, Employee discount, Benefits from day one, Pet insurance
Job types cc: Full-time
Schedules: Overtime, Weekends as needed, Night shift, Flextime, Day shift",https://www.indeed.com/m/viewjob?jk=da0ec4fd87e4dc26,IndeedScraperUSAEng_da0ec4fd87e4dc26,IndeedScraperUSAEng,Data,USA_ENGLISH,$25.25 - $29.1 hourly,UNKNOWN, CA,CA,Palo Alto,Entry-Level
NEW,data scientist,JPMorganChase,"Plano, TX 75024",11/5/2024,"Perform data discovery and data analytics to identify insights from data to improve existing financial products and decision making. Work on business outcomes through data and analytics, utilizing…","Job types: Full-time
Remote: Remote
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=eec969292c172152,IndeedScraperUSAEng_eec969292c172152,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, TX 75024,TX,Plano,Mid-Level
NEW,data modeler,Integration Developer Network LLC,"Dallas, TX 75201",10/5/2024,"Proficiency in designing data models for hybrid cloud data warehouses and data lakes. Knowledge of modern data platforms covering data lakes, data warehouses, and semantic layers.","Job types: Contract
Shifts: 8 hour shift
Job types cc: Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=8ce26ad477632a49,IndeedScraperUSAEng_8ce26ad477632a49,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75201,TX,Dallas,Entry-Level
NEW,workday hcm/payroll data conversion consultant,Peoplevisor LLC,"Irving, TX 75039",10/5/2024,"Utilize your technical aptitude to convert and map data sources into data conversion templates via iLoads. Guide clients through the data extract and cleansing process, including iLoading customer…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a34349e5e6a7da0c,IndeedScraperUSAEng_a34349e5e6a7da0c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,Entry-Level
NEW,aws data architect ( onsite),Cognizant,"Plano, TX 75025",11/2/2024,"Data Architect experience with data modelling for IOT data. Our clients need flexible data structures and a streamlined data architecture that quickly turns data resources into informative, meaningful…","Job types: Full-time
Shifts: Day shift
Remote: Hybrid work
Benefits: Paid parental leave, Employee stock purchase plan, Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Parental leave, Vision insurance, Life insurance
Job types cc: Full-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=2fb7608a99542bb5,IndeedScraperUSAEng_2fb7608a99542bb5,IndeedScraperUSAEng,Data,USA_ENGLISH,$145000 - $155000 yearly,TEMPORARILY_REMOTE, TX 75025,TX,Plano,Mid-Level
NEW,"data scientist, registries and real-world data",Verily,"San Bruno, CA",10/5/2024,"This will include multi-source integrations and reconciliations, creating derived features from the source data (e.g., abstraction of clinical concepts from unstructured data), and facilitating data…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5571fdd4637686a9,IndeedScraperUSAEng_5571fdd4637686a9,IndeedScraperUSAEng,Data,USA_ENGLISH,$119000 - $169000 yearly,UNKNOWN, CA,CA,San Bruno,Mid-Level
NEW,machine learning data scientist i,Robert Half,"San Ramon, CA 94583",10/17/2024,Apply technical solutions to solve business problems and achieve business goals using an array of data science and machine learning tools that follow data science best practices.,"Job types: Full-time
Remote: Remote
Benefits: Paid parental leave, Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Paid time off, Parental leave, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8bc005c8b8ffc307,IndeedScraperUSAEng_8bc005c8b8ffc307,IndeedScraperUSAEng,Data,USA_ENGLISH,$100000 - $147000 yearly,FULLY_REMOTE, CA 94583,CA,San Ramon,Mid-Level
NEW,2024-2025 tenure-track positions in artificial intelligence,New York University,"New York, NY 10012",10/26/2024,"We are looking for outstanding individuals working in a broad set of areas of AI, including, but not limited to, machine learning, natural language processing, computer vision, robotics, systems, and…",Job types cc: Tenure track,https://www.indeed.com/m/viewjob?jk=f3e3337addc62240,IndeedScraperUSAEng_f3e3337addc62240,IndeedScraperUSAEng,Data,USA_ENGLISH,$125000 - $325000 yearly,UNKNOWN, NY 10012,NY,New York,Mid-Level
NEW,"sports data operator - baseball/softball (yaphank, ny)",Realplay,"Yaphank, NY 11980",10/13/2024,"Realplay is looking for applicants with a passion for baseball, softball, or sports data collection. The ideal candidate should have the desire to play a key role within an innovative team that’s…",,https://www.indeed.com/m/viewjob?jk=436e7040a1bc991b,IndeedScraperUSAEng_436e7040a1bc991b,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $16 hourly,UNKNOWN, NY 11980,NY,Yaphank,Entry-Level
NEW,adobe analytics,Kommforcesolutions,"Dallas, TX",11/8/2024,Required: 5 years of experience in related field OR minimum 6 years with advanced degree. Required: 3 years of experience with Marketing Technologies.,"Job types: Contract
Benefits: Work from home
Job types cc: Contract
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=bab63f035cf854a9,IndeedScraperUSAEng_bab63f035cf854a9,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $60 hourly,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,data mgr/treasurer,Guilford County Schools,"Greensboro, NC 27402",10/10/2024,Fair Labor Standards Act Classification: Non-Exempt Position Term: 12 month Classification: Continuing Time Basis: Full-Time Position Type: Classified Benefits: Full Starting Salary: $16.36 per hour…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7420c9980cecc021,IndeedScraperUSAEng_7420c9980cecc021,IndeedScraperUSAEng,Data,USA_ENGLISH,$16.36 - $16.36 hourly,UNKNOWN, NC 27402,NC,Greensboro,Entry-Level
NEW,data scientist,UST Global,"Grand Prairie, TX",10/5/2024,"Analyze data for trends and patterns, and Interpret data with a clear objective in mind. 7+ years’ experience in data science. Devise and utilize algorithms and models to mine big data stores, perform…","Job types: Full-time
Remote: Remote
Benefits: Paid jury duty, Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Vision insurance, 401(k) matching, Bereavement leave, Life insurance, Paid sick time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a6e0a6cffa1cb8ea,IndeedScraperUSAEng_a6e0a6cffa1cb8ea,IndeedScraperUSAEng,Data,USA_ENGLISH,$82000 - $125000 yearly,FULLY_REMOTE, TX,TX,Grand Prairie,Mid-Level
NEW,"data center systems architect, sustainability",Google,"Sunnyvale, CA",10/9/2024,"Deep understanding of data center mechanical and electrical infrastructure subsystems. Develop and implement data center designs that prioritize energy efficiency, minimize environmental impact and…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=034cf582ee1b20fd,IndeedScraperUSAEng_034cf582ee1b20fd,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Sunnyvale,Mid-Level
NEW,ai/ml scientist - generative ai and knowledge graph,SAP,"Palo Alto, CA 94304",11/1/2024,"Solid understanding of Machine Learning algorithms and techniques, particularly in the context of structured data. Ideally, professional experience with Machine Learning on structured data such as in…","Job types: Full-time
Benefits: Referral program
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4662f85cea978b84,IndeedScraperUSAEng_4662f85cea978b84,IndeedScraperUSAEng,Data,USA_ENGLISH,$123600 - $210100 yearly,UNKNOWN, CA 94304,CA,Palo Alto,Mid-Level
NEW,software design- ai prototyping,Ford Motor Company,"Palo Alto, CA 94304",10/3/2024,"1+ years of experience in a data or software-oriented role. In this role, you will bridge the gap between advanced AI technologies and human-centered design, creating prototypes that push the…","Job types: Full-time
Remote: Hybrid work
Benefits: Paid parental leave, Paid holidays, Visa sponsorship, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Parental leave, Vision insurance, Employee discount, Prescription drug insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8bd83f22acec34af,IndeedScraperUSAEng_8bd83f22acec34af,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, CA 94304,CA,Palo Alto,Entry-Level
NEW,sales representative- data center builds,"Aggreko, LLC","Dallas, TX",10/5/2024,"At Aggreko, we provide energy solutions so communities can thrive, and businesses can grow. We bring power, heat, and cooling to customers and communities wherever they need it.","Job types: Full-time
Remote: Remote
Benefits: Paid training, Health insurance, Tuition reimbursement, Work from home
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e907d270c872ff4b,IndeedScraperUSAEng_e907d270c872ff4b,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, TX,TX,Dallas,Entry-Level
